mean,sd,lcl,median,ucl,Rhat,n.eff,parameter,species,BayesP,GoFSlope
0.141310215715971,0.0339902706571279,0.117889448560185,0.118015881181668,0.18802531740606,Inf,0,trend,SBTH,0.944444444444444,1.06633407228833
0.706617628854449,0.314526056338822,0.277365650847823,0.877051257766524,0.965840131825744,1380.31,6,trend2,SBTH,0.944444444444444,1.06633407228833
1050.22222222222,466.638738660112,397.7,1268,1480.45,37.52,18,totalN[1],SBTH,0.944444444444444,1.06633407228833
600.944444444445,361.887124459649,325.7,375,1149.975,14.27,13,totalN[2],SBTH,0.944444444444444,1.06633407228833
287.888888888889,14.8438495438699,264.975,287,314.15,2.68,49,totalN[3],SBTH,0.944444444444444,1.06633407228833
439.055555555556,141.00457740681,317.55,353,642.15,18.34,18,totalN[4],SBTH,0.944444444444444,1.06633407228833
338.277777777778,20.3232858493015,310.425,337.5,369.875,4.68,18,totalN[5],SBTH,0.944444444444444,1.06633407228833
413.722222222222,40.0011846229812,340.425,419,469.625,2.64,18,totalN[6],SBTH,0.944444444444444,1.06633407228833
376.611111111111,13.0390314007322,351.05,375.5,394.15,0.92,18,totalN[7],SBTH,0.944444444444444,1.06633407228833
597.5,75.1298875282001,507.4,585,719.55,6.06,29,totalN[8],SBTH,0.944444444444444,1.06633407228833
340.666666666667,34.1036482436911,300.25,334,394.475,8.9,18,totalN[9],SBTH,0.944444444444444,1.06633407228833
315.111111111111,272.735357376705,16.225,307.5,883.775,1.7,38,totalN[10],SBTH,0.944444444444444,1.06633407228833
461.333333333333,20.7336044367876,422.775,460,495,2.7,18,totalN[11],SBTH,0.944444444444444,1.06633407228833
442.666666666667,58.4324647877913,396.425,413,551.575,4.27,18,totalN[12],SBTH,0.944444444444444,1.06633407228833
441.277777777778,21.4470772876634,407.1,440,480.325,1.65,18,totalN[13],SBTH,0.944444444444444,1.06633407228833
271.944444444444,17.3594260620164,240.1,275,294.575,5.58,16,totalN[14],SBTH,0.944444444444444,1.06633407228833
0.170624626908863,0.0999266970419717,0.096748995872922,0.102846587591296,0.325162556511235,12.84,18,anndet[1],SBTH,0.944444444444444,1.06633407228833
0.284681800991028,0.120247779776357,0.109176438303721,0.359540226041328,0.389383342894845,20.56,18,anndet[2],SBTH,0.944444444444444,1.06633407228833
0.48536658773828,0.0262736308116067,0.448464548578498,0.478728412778663,0.520828068215757,1.22,18,anndet[3],SBTH,0.944444444444444,1.06633407228833
0.319228435472874,0.0739329722734424,0.213776308069153,0.36346687971352,0.392632771013404,16.32,18,anndet[4],SBTH,0.944444444444444,1.06633407228833
0.456263603779912,0.0277711815059587,0.424549846473355,0.454671427506396,0.511579726026766,6.42,18,anndet[5],SBTH,0.944444444444444,1.06633407228833
0.444719884658731,0.0517381682425174,0.404872861668862,0.423362907914737,0.554333952348021,2.35,15,anndet[6],SBTH,0.944444444444444,1.06633407228833
0.538554608793448,0.0242882223001539,0.509088428938861,0.528438128207802,0.578991703474673,3.57,18,anndet[7],SBTH,0.944444444444444,1.06633407228833
0.386036477504537,0.0394770251651667,0.338365962038955,0.380394727014428,0.46122935294033,9.45,18,anndet[8],SBTH,0.944444444444444,1.06633407228833
0.335771196225545,0.0370386299627391,0.289325127692627,0.33903312021417,0.387649657310393,15.42,11,anndet[9],SBTH,0.944444444444444,1.06633407228833
0.540493211731235,0.193207987719792,0.214781441430315,0.490969404606236,0.908043869497594,1.26,18,anndet[10],SBTH,0.944444444444444,1.06633407228833
0.44890801810444,0.0197930697291974,0.424219292129157,0.449117280916926,0.493853672406942,4.15,18,anndet[11],SBTH,0.944444444444444,1.06633407228833
0.447686648131643,0.0511224486615718,0.348926708759717,0.476949395561934,0.498498148783996,3.78,18,anndet[12],SBTH,0.944444444444444,1.06633407228833
0.49260471914297,0.0168292904136084,0.462134802324166,0.493613392877866,0.514481453340747,1.69,18,anndet[13],SBTH,0.944444444444444,1.06633407228833
0.468444929615076,0.036195964091556,0.427877252331841,0.449208962477261,0.526187610132958,9.48,18,anndet[14],SBTH,0.944444444444444,1.06633407228833
