mean,sd,lcl,median,ucl,Rhat,n.eff,parameter,species,BayesP,GoFSlope
0.05686933280422,0.0298551015855703,-0.00421893451707814,0.0584108430881647,0.114102308682336,1.53,137,trend,MTOR,0.38684,0.988592704340009
302.477293333333,88.990477141139,182,282,506,1.84,60,totalN[1],MTOR,0.38684,0.988592704340009
247.619266666667,57.0569251014422,159,241,391,1.16,49,totalN[2],MTOR,0.38684,0.988592704340009
336.80404,120.819125099567,183,299,602,2.53,28,totalN[3],MTOR,0.38684,0.988592704340009
201.37012,49.6606378020348,137,191,329,1.53,36,totalN[4],MTOR,0.38684,0.988592704340009
385.696146666667,70.3998220283099,279,373,529,1.88,79,totalN[5],MTOR,0.38684,0.988592704340009
347.089266666667,69.2627225073147,249,334,514,1.67,60,totalN[6],MTOR,0.38684,0.988592704340009
355.924853333333,63.6512816272162,271,341,521,1.46,54,totalN[7],MTOR,0.38684,0.988592704340009
518.203013333333,117.151400695548,354,495,789,2.08,46,totalN[8],MTOR,0.38684,0.988592704340009
409.093026666667,103.413204717377,256,388,646,1.14,42,totalN[9],MTOR,0.38684,0.988592704340009
456.165173333333,194.592441033419,217,422,897,1.09,11026,totalN[10],MTOR,0.38684,0.988592704340009
380.05476,66.7392228727655,272,377,534,1.26,48,totalN[11],MTOR,0.38684,0.988592704340009
541.39016,105.553750145427,383,524,782,1.08,60,totalN[12],MTOR,0.38684,0.988592704340009
543.115506666667,121.154976504975,361,522,829,1.17,38,totalN[13],MTOR,0.38684,0.988592704340009
521.903746666667,116.139958477528,364,507,803,1.34,87,totalN[14],MTOR,0.38684,0.988592704340009
0.268176412645325,0.0444965582968502,0.196732656137237,0.26305792158641,0.353683474304957,2.63,33,anndet[1],MTOR,0.38684,0.988592704340009
0.188891187077955,0.0377388650422518,0.120176324332475,0.184982158112158,0.266238263518459,1.36,26,anndet[2],MTOR,0.38684,0.988592704340009
0.151106749798437,0.0509361621969792,0.0778927657933552,0.149747527064026,0.248823651403399,1.94,17,anndet[3],MTOR,0.38684,0.988592704340009
0.283778026961391,0.0588954873516922,0.168222260286128,0.284743221647944,0.391140146451049,1.86,27,anndet[4],MTOR,0.38684,0.988592704340009
0.251789722471099,0.0402890850943734,0.188824646733148,0.253303838718123,0.328782004953083,1.91,49,anndet[5],MTOR,0.38684,0.988592704340009
0.281586983486433,0.0468030867747487,0.194980423630014,0.28231506753575,0.369422130832533,1.63,38,anndet[6],MTOR,0.38684,0.988592704340009
0.322854369772557,0.0461953229601855,0.221941139079467,0.326068559160261,0.4019756759395,1.56,38,anndet[7],MTOR,0.38684,0.988592704340009
0.24226629988944,0.0451246987872537,0.161201563567646,0.24176082575638,0.332389810057744,2.16,31,anndet[8],MTOR,0.38684,0.988592704340009
0.166486709566238,0.0377125343216918,0.104514543908249,0.166262932916282,0.247788223274534,1.18,26,anndet[9],MTOR,0.38684,0.988592704340009
0.945327761142359,0.0935869864984364,0.639292181349348,0.980286041783913,0.999308282175017,1.01,52704,anndet[10],MTOR,0.38684,0.988592704340009
0.238723830241868,0.0389626874740007,0.165489579465193,0.234188409428106,0.316975050881117,1.32,32,anndet[11],MTOR,0.38684,0.988592704340009
0.190229057005385,0.0286121283488537,0.140230144124499,0.191014797183754,0.246249149123328,1.12,35,anndet[12],MTOR,0.38684,0.988592704340009
0.19831711449686,0.0368258155472694,0.132263993112342,0.197265838810485,0.271651076226622,1.15,25,anndet[13],MTOR,0.38684,0.988592704340009
0.11721639445511,0.0183316345521569,0.078533565393609,0.117391786661606,0.152953402444515,1.23,40,anndet[14],MTOR,0.38684,0.988592704340009
